geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
04000US01,Alabama,2005-2009,25972.979,84.945587,20879.047,966.86005,27183.365,960.08167,27721.129,979.28845,16738.746,118.89401,13731.813,319.31177,26326.963,87.900818,14793.558,3627.2227,30156.822,109.47983,16873.326,359.71097,13159.17,747.59619,14396.979,474.32159,15237.127,610.84497,29758.342,106.3493
04000US01,Alabama,2006-2010,25836.293,94.891121,19967.145,980.52283,27553.166,1003.3889,27810.756,1021.3949,16815.631,101.21326,14469.884,302.87698,26241.889,98.883102,20095.031,4555.4878,30070.686,124.52,16975.314,392.37079,14101.524,817.91718,14665.428,476.84564,15090.28,558.5954,29594.428,124.67386
04000US01,Alabama,2007-2011,25589.717,73.14695,20169.221,1025.6287,28485.631,1065.4952,28514.072,1081.4756,16753.572,103.08662,14439.2,315.35919,26013.924,76.876213,27293.004,5870.9385,29801.236,101.66608,16920.881,306.28345,13622.063,792.2467,14332.853,503.27118,14871.403,643.61523,29302.273,102.37688
04000US01,Alabama,2008-2012,25182.553,89.898705,20714.201,954.59753,26794.721,918.59784,26734.445,930.17334,16647.152,92.056435,14054.965,311.94171,25623.941,94.293816,29345.176,5995.7622,29341.65,119.22681,16725.242,364.84189,12958.188,722.35822,13914.206,479.33203,14639.168,633.65845,28817.217,116.32385
04000US01,Alabama,2009-2013,24916.398,88.64769,20795.002,1073.3315,27402.473,941.54926,27328.152,953.34656,16621.469,121.2063,13927.954,315.94009,25365.123,93.177132,30447.674,6111.3066,29007.82,114.43062,16687.619,352.39307,13238.922,753.05109,13624.881,517.61481,13920.701,706.68591,28484.422,113.99811
04000US01,Alabama,2010-2014,24783.623,82.992455,22208.301,1286.7871,28622.514,1056.8275,28468.08,1067.684,16594.836,82.97052,14686.645,288.19754,25202.354,87.266647,34921.07,7569.4448,28785.754,110.84204,16818.092,332.00354,12238.166,660.16742,13355.863,528.25531,14213.104,778.93347,28322.479,108.40458
04000US01,Alabama,2011-2015,24915.121,81.623116,23540.846,1215.7784,27416.35,865.08038,27684.615,865.07739,16838.283,103.66415,14517.503,303.14096,25348.98,85.979301,20861.074,5314.833,28940.805,105.78371,16978.348,319.80881,11879.462,589.76678,13398.721,477.41431,14535.253,701.48962,28473.035,102.48495
04000US01,Alabama,2012-2016,25263.311,90.724869,23677.756,1486.2205,29143.135,1077.1089,29464.283,1096.6812,17388.172,117.95787,14692.172,296.34766,25703.436,95.310585,19428.063,4559.4048,29227.15,111.27752,17503.508,345.58105,12919.303,829.67987,13894.272,476.46298,14601.893,554.42828,28741.959,108.99721
04000US01,Alabama,2013-2017,25746.352,89.943306,23740.51,1388.9987,29949.832,1115.6554,30352.828,1139.8109,17885.361,143.65189,14955.835,347.77988,26206.451,94.945923,18510.98,4083.7078,29752.371,116.53328,17994.41,347.11578,13002.233,701.52057,14138.27,454.63699,14994.345,589.86243,29273.994,114.57583
04000US02,Alaska,2005-2009,33570.563,248.05637,18725.99,536.5722,25135.402,699.18976,25948.52,762.86664,26198.914,1126.6085,22363.102,784.19135,34261.336,267.8334,19063.596,1612.6306,40170.094,339.38437,20970.068,969.59503,22978.854,2069.0559,18161.221,783.5462,17056.244,842.61005,39588.598,326.51309
04000US02,Alaska,2006-2010,34539.301,229.46284,18942.504,435.11261,24037.066,736.67371,25356.75,845.43732,29465.645,1176.765,22493.527,743.30444,35247.75,247.37769,16511.926,1257.4119,41877.754,352.05231,21338.213,899.11694,24351.029,2211.7251,19075.053,717.4212,18115.988,750.50171,41171.879,330.54977
04000US02,Alaska,2007-2011,34810.211,280.08618,19552.18,436.55444,23913.736,600.57532,25279.957,686.19855,30527.189,1369.619,23428.848,630.06067,35484.879,299.03854,16749.063,1062.4723,42086.914,380.68701,21646.471,1045.2871,25775.02,2799.6462,18629.117,703.72241,17470.764,692.75024,41366.133,381.97559
04000US02,Alaska,2008-2012,34736.828,206.60832,19567.492,382.22571,23452.672,667.79541,24838.701,776.73248,29161.738,1268.718,24454.123,666.56927,35355.707,222.68774,16305.484,1037.5044,42147.098,323.05676,21598.326,809.81372,26538.979,2639.9255,18535.023,701.41937,17430.66,716.15881,41421.215,310.24026
04000US02,Alaska,2009-2013,34355.324,184.12766,19356.033,400.94052,23654.26,754.40912,25193.969,891.53278,29856.199,1388.3867,24087.982,595.6994,35004.449,199.37865,16121.932,972.25092,41679.621,269.24454,21630.193,687.3288,26642.248,2817.1636,18659.955,633.9635,17478.299,612.26837,40915.387,263.61154
04000US02,Alaska,2010-2014,34302.574,211.92841,19050.26,393.23541,23398.488,689.46381,24689.555,811.10986,30867.787,1478.0206,24079.811,598.00861,34979.754,229.42821,17051.428,971.01489,41741.5,318.14273,21676.881,786.00317,27705.49,3284.0862,19284.676,705.75214,18078.557,676.24817,40902.977,322.354
04000US02,Alaska,2011-2015,34555.723,250.70815,18987.398,388.87323,24279.787,808.16907,25035.826,864.04041,29380.893,2188.0979,24904.516,880.30908,35228.75,275.13776,20609.387,2196.4226,42180.492,331.33472,21913.318,863.3327,26498.15,2902.2632,19806.484,860.88672,18801.678,897.14661,41342.031,329.28552
04000US02,Alaska,2012-2016,34919.277,232.79233,18943.449,401.12915,24091.52,697.35596,25092.258,784.92749,30048.838,2381.5515,24263.193,1137.7957,35678.887,262.24429,19098.215,1526.5869,42817.258,320.94724,22053.5,804.62183,25585.16,2769.2805,20998.771,1011.9414,20270.424,1090.6078,41856.109,308.92261
04000US02,Alaska,2013-2017,35064.578,234.6998,18881.227,370.34189,25073.32,715.57245,25881.947,763.5722,30418.568,2206.5239,25001.316,1175.1317,35797.859,265.96307,21009.785,1977.5116,42922.66,314.15646,22491.904,789.99603,26986.682,2654.8193,21850.994,1028.5804,20990.719,1122.9855,41959.34,301.56015
04000US04,Arizona,2005-2009,28795.801,81.04364,13711.837,211.60298,32126.852,606.56281,32849.891,635.15698,22680.621,387.55844,16089.584,90.471687,34177.664,121.56818,22091.295,1657.9689,36854.719,126.80359,17435.59,264.55957,16764.264,258.57132,16120.173,229.36646,13854.527,499.73682,31758.146,103.93636
04000US04,Arizona,2006-2010,28867.445,83.238838,13967.168,203.5399,32272.625,640.15363,32976.387,678.43622,22692.414,359.74588,15854.655,102.80071,34195.336,124.64151,22529.213,1390.3569,36870.668,125.22906,17491.279,268.75131,16670.301,299.64423,16122.547,254.11443,14481.406,478.59537,31633.186,105.63465
04000US04,Arizona,2007-2011,28097.391,82.984634,13775.56,215.1993,31551.822,606.33173,32320.525,639.70178,21443.783,348.22153,15513.159,85.487961,33342.582,122.85393,20453.178,1523.7261,36025.574,119.67668,17072.348,258.75592,15979.472,317.46078,15475.165,266.30902,14128.319,489.82535,30713.691,104.4427
04000US04,Arizona,2008-2012,27300.193,99.424683,13294.701,214.76372,31156.662,473.23593,32089.385,499.25449,21092.354,376.43167,15078.758,77.24353,32459.146,145.10507,17911.041,1221.1985,35069.98,147.70131,16682.723,309.92371,15300.051,307.00745,14964.438,255.23174,14202.046,459.44363,29685.902,116.23907
04000US04,Arizona,2009-2013,26682.293,69.694649,13120.307,198.07533,30967.76,547.422,31859.143,576.59723,20323.998,320.37006,14731.123,72.11734,31774.301,104.03064,18032.008,1371.0486,34361.773,102.44633,16356.362,213.58473,14788.217,326.34335,14472.719,253.05159,13806.045,384.33731,29028.547,86.65403
04000US04,Arizona,2010-2014,26441.227,71.656898,12952.617,179.1689,30848.84,569.4856,31858.947,602.84808,20004.93,277.32776,14758.602,71.967964,31479.268,107.15145,15577.261,1039.9104,34090.477,99.639374,16334.318,212.06111,14392.938,292.26157,14253.815,256.40195,13963.798,503.97174,28824.072,84.844284
04000US04,Arizona,2011-2015,26731.168,77.976608,13222.438,200.9426,31131.986,531.73499,32102.391,558.57111,20580.93,283.92828,15113.778,86.913086,31789.43,118.15208,15562.427,1148.9019,34435.863,117.97699,16722.912,235.78415,14694.558,294.96109,14567.736,236.65746,14309.784,396.20001,29148.57,95.833054
04000US04,Arizona,2012-2016,27255,79.462563,13509.26,191.09865,31819.93,540.52673,32652.559,568.54443,21196.715,314.87186,15545.799,85.46402,32403.063,120.4119,18535.338,1271.6788,35092,120.24666,17221.039,237.69049,14978.052,282.85046,15078.354,236.03038,15289.659,426.15173,29784.549,98.871124
04000US04,Arizona,2013-2017,27963.639,75.42469,13939.828,167.64868,32652.943,593.84064,33416.734,624.24927,21896.232,297.43445,16242.802,94.023735,33202.234,116.94681,20455.574,1469.9747,35974.922,116.8934,17930.969,224.16197,15602.8,286.98029,15713.722,244.85658,15934.991,458.1987,30550.189,98.250809
04000US05,Arkansas,2005-2009,23967.889,98.099144,18031.684,935.53918,24141.391,1046.5969,25005.209,1109.1151,15258.595,148.05301,12354.812,239.47665,24632.484,104.62991,13410.021,2415.5845,26816.031,114.94744,15073.288,540.54297,11646.061,543.84619,12384.424,402.34528,13375.884,583.61829,26342.084,114.50573
04000US05,Arkansas,2006-2010,23913.957,103.18373,19690.232,1073.9014,23591.873,954.28241,25389.248,1071.046,15233.173,132.62158,12691.673,223.99133,24612.906,110.50182,9098.5039,1006.1613,26813.908,119.94511,15144.363,551.19604,11917.515,552.78528,12566.899,428.44455,13390.081,668.64349,26258.779,119.07857
04000US05,Arkansas,2007-2011,23791.52,106.29467,19225.877,1268.7704,23365.816,1078.5345,25332.389,1225.9515,15291.615,166.21527,12848.355,240.11174,24507.637,114.3388,9756.9482,1097.8273,26678.533,131.77097,15222.917,575.04651,11992.59,600.32629,12942.959,453.09903,14063.451,680.41492,26079.982,130.8611
04000US05,Arkansas,2008-2012,23495.492,97.875443,18504.43,1093.214,22978.766,1051.7167,25012.811,1206.8319,15378.899,150.3812,12742.193,258.44067,24224.834,105.97655,9798.041,1028.8221,26330.887,120.7811,15212.034,521.26782,12209.631,600.13422,13189.693,462.93732,14289.854,705.81281,25688.67,120.10976
04000US05,Arkansas,2009-2013,23327.219,94.640182,19266.959,1167.8149,23859.648,937.68884,25964.426,1068.3375,15093.136,153.92651,12680.844,277.39948,24073.967,103.13139,9903.1611,1083.7924,26202.604,107.57932,15065.1,479.36209,12144.741,597.99207,12956.373,445.9299,13837.437,659.82159,25530.076,108.57526
04000US05,Arkansas,2010-2014,23395.537,92.525444,20083.217,1271.1893,24289.326,1005.514,26572.529,1151.05,15259.684,164.57178,12886.225,300.54034,24152.92,101.53215,10320.62,1161.6702,26260.361,108.86426,15279.295,469.82254,12411.792,624.07178,13239.767,464.48511,14086.289,684.28894,25548.469,106.93703
04000US05,Arkansas,2011-2015,23577.895,96.965225,18515.264,1151.7657,24433.939,964.22791,26901.219,1113.892,15311.86,158.57303,12872.058,269.26517,24367.629,105.99865,9894.8389,1021.413,26548.125,117.45215,15296.288,491.98486,12994.965,607.44409,13497.809,474.56656,14000.228,725.80597,25793.518,116.74825
04000US05,Arkansas,2012-2016,23899.186,104.84151,19783.906,1572.8479,25323.74,876.64789,27844.109,1002.4979,15768.338,148.79126,12952.505,309.86243,24719.957,115.07568,9785.9463,992.21448,26878.74,125.75221,15690.985,524.27368,12748.205,577.8335,13467.509,443.29901,14203.859,668.92841,26130.746,129.06654
04000US05,Arkansas,2013-2017,24426.15,108.49126,19784.58,1278.9353,26210.783,1101.6979,28857.299,1266.2366,16303.055,194.89494,13695.877,344.21191,25253.795,119.84411,10333.191,935.17322,27425.465,131.58478,16310.991,536.91187,13704.094,680.31543,14157.813,494.70209,14632.278,717.46594,26705.447,125.06023
04000US06,California,2005-2009,33157.375,55.826679,25227.893,452.8049,34917.406,121.61107,35202.996,124.45768,25803.875,114.7309,17843.951,43.836967,41803.23,90.784904,25278.283,429.96481,47225.48,89.256714,22741.533,117.40927,17579.813,89.280251,17894.506,89.686462,19288.566,288.58151,38377.027,75.262581
04000US06,California,2006-2010,32810.926,61.905235,24073.941,497.52252,34782.66,136.7047,35066.891,140.16306,26072.76,123.93783,17615.098,46.510593,41631.785,101.49661,25174.17,411.45569,47271.332,95.908203,22664.555,124.93566,17254.455,95.848679,17648.668,95.498375,19206.99,285.58936,37789.734,81.798431
04000US06,California,2007-2011,32293.129,58.92688,23407.137,435.95963,34639.164,130.3575,34927.273,133.33255,25762.732,126.05305,17299.152,45.263573,41175.117,97.589127,24806.115,476.70813,46767.359,95.609756,22379.193,118.88321,16834.865,110.69635,17361.861,109.313,19218.217,306.84335,36850.965,81.733673
04000US06,California,2008-2012,31548.865,58.219151,21961.061,416.61862,34345.473,111.94392,34649.598,114.16425,25182.816,134.90268,16892.688,43.403214,40369.953,96.849007,23968.242,507.50684,45850.844,100.64326,21963.566,118.3065,16091.748,111.97711,16768.602,106.28976,18918.912,267.81708,35783.855,82.54126
04000US06,California,2009-2013,31068.809,55.538269,21670.465,414.09525,34197.047,111.10068,34516.34,113.36572,24609.275,131.98338,16639.887,45.261402,39872.398,93.591072,23271.615,467.51691,45302.395,93.806366,21711.088,110.75826,15768.679,98.985497,16565.043,95.732628,18948.701,243.05173,35133.809,77.271881
04000US06,California,2010-2014,30965.189,57.856094,21294.125,502.30139,34365.949,120.06802,34668.477,122.41473,24288.322,131.48474,16639.391,42.523117,39813.285,97.205276,23827.848,555.66974,45300.73,96.738754,21739.471,113.60072,15667.37,97.231209,16610.967,99.137138,19328.297,266.61459,34961.168,79.653397
04000US06,California,2011-2015,31354.592,57.30405,21094.188,431.53113,35101.539,118.78563,35433.602,121.06294,24534.922,132.59882,16884.105,43.989864,40372.023,96.969055,23481.576,565.89575,45961.922,91.44104,22122.398,109.89829,15921.01,95.025887,16871.074,94.036438,19595.369,241.57227,35367.488,79.476685
04000US06,California,2012-2016,32127.729,61.670918,21270.521,437.52963,36235.773,137.09264,36573.371,139.65477,25249.504,128.06586,17375.215,45.984547,41385.375,104.43707,24256.967,655.73657,47065.223,106.77583,22822.123,120.13729,16314.441,96.464958,17361.775,94.183479,20370.232,240.21077,36275.934,85.839012
04000US06,California,2013-2017,33127.875,58.511383,21965.768,444.19125,37542.273,127.38975,37889.84,130.07318,26200.227,126.83875,18106.701,44.278885,42631.074,99.55146,24959.668,524.64447,48458.973,96.43071,23768.061,111.0599,17080.316,113.34997,18164.324,105.43661,21313.434,248.59305,37413.879,82.610611
04000US08,Colorado,2005-2009,33909.559,108.78934,23343.965,1067.7074,31823.094,561.49506,32105.313,571.42462,22951.801,405.89108,17277.287,130.51779,37998.223,139.32207,24790.891,2738.488,39646.234,133.64688,19697.742,502.2941,18099.832,373.49664,17771.609,305.21524,17122.031,530.98004,36291.363,124.67271
04000US08,Colorado,2006-2010,33893.293,103.62864,22041.707,899.7146,31057.578,593.67566,31307.457,608.18884,23319.717,396.4758,16989.309,111.11263,38151.301,132.79294,25278.957,2571.6702,39874.418,134.64636,19516.137,478.24524,17446.404,356.16495,17385.803,285.97855,17274.021,480.25415,36350.426,114.85509
04000US08,Colorado,2007-2011,33581.086,119.60883,19846.078,855.63092,31062.789,549.91907,31415.117,563.26935,23107.348,424.02243,17067.693,105.34383,37805.125,152.60208,22906.117,2408.4294,39557.953,149.57719,19435.48,535.9552,17235.039,438.93423,17057.529,320.73724,16773.836,452.34851,35962.512,137.32816
04000US08,Colorado,2008-2012,33138.363,89.880898,19382.191,761.03082,31355.443,624.00226,31676.078,644.90729,22438.994,368.39835,16985.693,119.36421,37337.492,117.42117,24081.799,2071.4536,39079.277,121.36954,19296.352,411.41953,16933.711,453.81076,16880.393,352.62924,16804.061,560.0827,35419.492,107.85627
04000US08,Colorado,2009-2013,32733.705,97.962952,19768.613,802.7323,30519.641,593.22357,30780.258,611.97186,22232.045,396.97183,16861,97.175308,36898.285,126.26678,24879.953,2171.1326,38652.16,123.84489,19129.848,430.32147,16603.188,376.61844,16709.219,301.03671,16855.813,492.35846,35009.488,115.72146
04000US08,Colorado,2010-2014,32796.027,99.611122,19391.979,698.5976,30000.951,561.77515,30237.676,575.57611,22564.971,493.74542,17045.844,107.42033,36968.766,129.17532,24776.633,2523.2505,38756.68,131.71919,19300.93,440.93292,16522.652,419.53363,16926.361,324.7468,17464.654,508.53677,35066.23,118.59696
04000US08,Colorado,2011-2015,33317.926,94.368721,20245.406,852.2077,30287.605,579.58118,30553.094,595.51794,22998.777,473.0145,17410.166,107.85965,37565.98,122.99774,24992.768,2431.7573,39423.531,124.24829,19682.445,412.14227,17055.799,383.83405,17348.818,310.22433,17707.148,505.57071,35535.887,109.21255
04000US08,Colorado,2012-2016,33938.398,95.327744,20640.971,813.30164,30934.318,502.33157,31211.551,509.91946,23046.123,427.76889,18016.936,119.61848,38203.301,125.06232,25065.406,2653.4907,40086.438,122.31902,20275.361,409.87885,18008.07,467.50967,18377.344,347.14557,18827.604,516.82336,36129.43,111.70022
04000US08,Colorado,2013-2017,34845.234,97.352036,21261.816,799.05377,31904.451,542.19812,32200.846,553.24884,24298.963,506.64612,18725.912,126.16497,39204.172,128.31165,26212.494,2612.7969,41080.762,123.15828,21192.984,410.98904,18891.773,459.39471,19415.363,367.20468,20040.363,589.49591,37016.172,110.2236
04000US09,Connecticut,2005-2009,41666.453,163.7205,25049.35,2473.4727,42779.473,1010.7657,42931.418,1019.3193,23997.287,337.1355,20791.613,286.64847,44414.215,189.0742,28959.398,6309.606,47541.688,207.00653,24975.787,860.15283,18801.629,575.49792,18839.01,477.79459,18933.137,851.39337,45759.582,194.49533
04000US09,Connecticut,2006-2010,41338.996,149.24205,25417.525,2387.7361,40929.191,868.46429,41084.004,875.55017,24134.85,271.74921,19955.676,278.26511,44424.367,175.43231,25831.014,5037.6777,47797.125,189.64223,24402.443,733.98499,17651.953,516.33118,17866.611,454.72659,18381.953,922.28424,45762.195,184.99904
04000US09,Connecticut,2007-2011,41002.262,170.4632,25028.506,2673.147,40134.285,934.51453,40258.102,941.95776,24173.385,273.9296,19804.381,226.52939,44176.414,198.90186,27621.346,5761.7734,47606.984,219.40762,24202.514,821.51611,17415.691,481.74524,17529.867,392.6442,17791.848,670.24365,45455.313,210.53847
04000US09,Connecticut,2008-2012,40363.813,144.06769,24333.813,2520.4949,40080.668,854.71082,39997.316,850.65314,23480.598,283.0899,19595.291,243.68669,43589.117,170.68919,47915.055,14215.408,47030.043,198.96758,23905.447,700.04395,16779.223,451.98907,17175.508,385.22098,17980.838,721.69196,44770.539,189.66774
04000US09,Connecticut,2009-2013,39870.918,135.4696,23424.299,2675.9922,40007.441,861.42322,39948.633,855.88989,23020.588,304.39267,19128.873,223.18431,43210.336,161.33221,46398.324,16625.293,46739.379,178.25282,23456.666,625.72223,16663.316,548.6571,16779.115,428.98798,17004.84,674.07605,44393.016,170.35356
04000US09,Connecticut,2010-2014,39842.273,159.84282,24301.432,3552.3398,40008.926,708.18494,39905.898,698.80902,23098.604,290.5336,19244.469,236.97989,43272.465,190.59238,53606.945,19600.754,46866.766,203.26883,23583.088,708.22388,16470.629,408.58221,16984.494,360.39102,17937.859,696.52112,44386.547,204.70755
04000US09,Connecticut,2011-2015,40129.387,156.32381,23555.43,2529.5691,41752.703,786.08099,41665.578,777.75787,23146.568,319.66284,19603.053,242.71658,43653.445,187.84262,55133.785,22629.064,47289.582,198.37254,24029.383,675.38,16887.477,460.50903,17094.133,375.17062,17462.924,643.42157,44711.59,196.59554
04000US09,Connecticut,2012-2016,40755.863,164.77786,22099.557,2309.3801,42743.313,778.61139,42641.164,772.09381,23415.4,274.76868,20127.863,211.37971,44391.664,197.36923,57880.969,20232.193,48205.789,218.80083,24423.119,711.45654,17252.871,454.44208,17215.277,379.03146,17152.871,669.1225,45463.68,208.08456
04000US09,Connecticut,2013-2017,41365.41,143.25174,22316.463,1842.4482,43483.633,847.47876,43508.387,849.55066,24245.635,347.83463,20588.762,207.61067,45134.262,173.37701,39323.414,11769.626,49055.859,193.33493,24985.459,608.24323,17545.504,508.40753,17460.98,405.41199,17320.621,672.21027,46198.164,184.66757
04000US10,Delaware,2005-2009,33059.727,197.82162,23046.029,3256.8796,40651.613,1631.5955,40721.879,1637.4072,23244.525,294.98761,16502.969,445.81827,34247.156,214.40656,27498.023,15241.92,37617.438,253.73993,23206.664,831.49438,16395.6,1207.8352,16575.689,1011.0295,16794.547,1690.7754,36433.738,242.65201
04000US10,Delaware,2006-2010,32607.313,191.90894,20392.344,2492.2866,40194.531,1583.1141,40559.18,1591.3276,22557.781,299.43045,16800.607,444.03351,33906.125,210.85841,17921.393,8114.395,37596.121,250.12923,22723.898,756.5921,16505.855,1396.906,16452.783,970.57855,16394.824,1340.9778,36279.492,242.7942
04000US10,Delaware,2007-2011,32319.922,186.94569,21631.088,2867.5652,40355.668,1594.8149,40712.406,1597.9227,22125.199,255.45016,17114.031,453.56967,33620.574,206.6115,17170.695,8877.4072,37455.094,249.25691,22401.938,728.78595,16122.544,1118.8457,15536.186,826.35345,14938.182,1224.9652,36092.258,237.94919
04000US10,Delaware,2008-2012,31744.152,192.52222,21759.412,2669.5376,38706.363,1458.0956,39037.742,1455.655,22023.379,315.32306,16970.748,467.35593,33052.48,213.6198,13060.125,8307.8438,36853.891,247.52249,22114.246,724.97357,16684.637,1448.0918,15427.493,899.67993,14231.655,1103.5548,35467.211,239.82532
04000US10,Delaware,2009-2013,31376.295,190.95619,19664.256,2298.1707,38053.785,1449.1064,38427.594,1451.5656,22439.221,323.58774,16652.424,427.01199,32722.609,212.04256,17997.453,8373.9844,36361.98,229.45534,22203.061,686.83936,17346.756,1560.7118,15288.794,888.15833,13420.247,987.26624,34962.164,228.67497
04000US10,Delaware,2010-2014,31260.074,171.97586,19998.871,2540.375,37154.09,1274.7183,37407.902,1264.5039,22765.65,346.96005,17134.355,428.39444,32584.229,192.33603,20843.699,11647.412,36201.141,231.55116,22337.393,638.20801,17000.225,1348.1722,14581.438,773.99091,12523.105,882.39056,34804.832,230.10921
04000US10,Delaware,2011-2015,31598.109,188.66205,21908.074,2938.3762,38974.031,1588.5142,39032.738,1596.4349,23488.068,370.69083,17715.014,603.02032,32922.91,214.52687,32519.449,14923.978,36411.723,223.36702,23080.887,654.79028,17631.844,1754.9265,14588.083,897.9621,12058.844,841.24658,35010.422,227.16054
04000US10,Delaware,2012-2016,31780.588,208.31181,24348.385,2900.9539,39504.555,1681.3544,39729.492,1694.3184,23838.842,417.88211,17777.363,546.06567,33139.145,234.5822,22705.949,9918.1289,36625.586,251.80681,23350.305,719.35834,17694.264,1871.8787,14731.366,933.96851,12385.457,853.0304,35115.914,251.75883
04000US10,Delaware,2013-2017,32625.289,237.87851,25709.592,3470.478,41486.316,1431.7947,41724.762,1436.4521,24542.805,444.94388,18457.627,657.72559,34023.895,269.30591,22742.58,10812.817,37543.977,301.59467,24236.516,823.68915,16909.551,1695.8705,14949.688,920.66742,13568.081,1048.5502,35929.289,288.90802
04000US11,District of Columbia,2005-2009,46669.27,378.66187,51045.922,8371.9316,52346.723,1898.0516,51933.129,1860.054,26641.654,328.26422,31340.08,996.39349,48086.953,423.82053,69277.898,23421.521,84958.648,916.87238,28730.072,700.88196,25947.732,1878.798,28511.391,1711.2576,35007.387,3694.7239,79844.453,963.7644
04000US11,District of Columbia,2006-2010,47300.891,351.17065,47434.949,8278.3369,52771.676,1667.998,52588.211,1666.0087,27009.043,340.16412,32919.801,945.77606,48684.809,395.57687,63071.543,18285.152,82771.148,974.44257,29550.734,717.12897,26653.225,1817.4143,30006.24,1620.3253,36311.965,3148.9375,77376.883,930.64716
04000US11,District of Columbia,2007-2011,47939.617,337.55444,42797.113,9188.0059,53728.926,2166.9282,53584.691,2183.0256,27128.852,334.50623,33357.762,1213.4058,49379.289,389.74997,63363.055,18192.398,82990.898,854.26813,29844.352,674.66956,25293.125,2291.8572,29983.869,1855.3677,38282.18,2837.3372,77674.219,875.88995
04000US11,District of Columbia,2008-2012,48047.629,351.56839,39722.43,7508.3027,54987.613,2309.8604,54902.336,2325.417,26926.309,324.4877,32935.91,1183.328,49594.801,406.0574,60847.711,20069.025,82796.813,911.70898,29718.389,719.58899,24488.938,1889.6885,29129.441,1679.0103,36774.281,3068.6396,77397.68,932.7135
04000US11,District of Columbia,2009-2013,47654.125,416.19174,43288.555,6658.0811,54359.152,2171.9114,54182.648,2169.6194,26324.781,321.62747,33108.613,1073.405,49199.34,474.31622,70907.305,32641.186,81501.375,958.19165,29357.297,823.75342,23578.045,1878.9344,29531.82,1661.2155,38653.641,2898.4985,76459.969,957.4726
04000US11,District of Columbia,2010-2014,48149.195,413.63885,36566.59,7115.9761,54003.547,2406.146,53920.926,2412.6274,26698.115,383.48227,34407.824,1335.7783,49656.32,481.81979,63657.313,32005.211,81645.461,926.22363,29813.729,816.04797,22877.838,1926.8579,29096.385,1809.4321,38667.887,3493.6099,77104.836,973.8963
04000US11,District of Columbia,2011-2015,49304.746,357.31476,30462.773,6680.0601,55155.742,2019.3732,55041.406,2024.5862,26903.449,405.41071,35130.539,1408.0416,50908.211,428.44598,66050.656,25370.455,83736.133,918.34125,30273.211,751.32349,23106.939,2049.0896,29515.707,1639.8242,39561.055,2628.1787,79531.953,821.93835
04000US11,District of Columbia,2012-2016,49819.98,379.4176,28654,7670.4585,57906.145,2226.5627,57866.168,2235.0869,27284.52,352.46881,34666.938,1295.1481,51595.129,450.20248,61451.57,24468.107,84163.18,840.57343,30694.781,752.8241,23904.158,1919.4208,29967.291,1606.4385,39820.504,2794.165,79816.266,812.4422
04000US11,District of Columbia,2013-2017,50832.234,391.87299,28215.994,6498.0938,60106.172,2612.5186,60114.457,2632.2922,27417.082,390.42685,36839.887,1253.7012,52505.762,463.65787,59373.355,20040.287,85430.086,966.11481,31391.002,817.07458,25476.035,1913.3354,31234.518,1632.0834,40475.609,2878.9001,81192.352,982.28473
04000US12,Florida,2005-2009,30281.607,71.319427,24167.215,1020.6501,30501.154,482.54773,30572.922,488.39502,18306.322,77.707085,21454.875,98.044182,32565.875,93.295372,27490.854,3075.0356,36526.063,88.357033,20715.057,225.54048,18735.92,307.01547,18307.357,259.04163,17465.775,475.30728,33542.516,78.25946
04000US12,Florida,2006-2010,29846.242,78.937637,23520.967,918.61871,30150.791,500.44675,30313.672,509.87015,18074.066,82.859085,21075.604,101.50921,32260.188,104.47178,23443.871,2046.7582,36389.129,96.79834,20408.973,237.91618,18256.906,328.29828,17689.207,254.29991,16710.158,400.68231,33129.066,92.534363
04000US12,Florida,2007-2011,29130.943,80.999687,22541.273,984.76221,29740.889,467.07614,29938.988,476.31131,17745.141,77.283653,20424.512,106.36517,31595.205,108.19865,21543.238,1696.6246,35683.902,100.13619,19925.176,240.16391,17362.377,317.4346,17011.324,262.85873,16493.891,451.6337,32293.645,94.48465
04000US12,Florida,2008-2012,28239.354,79.240562,21277.678,1005.938,29445.389,434.05917,29628.26,441.18256,17242.074,98.335831,19810.053,100.75842,30685.283,106.33244,22105.465,2171.9648,34709.039,103.69217,19374.859,235.4059,16779.244,352.60147,16369.344,256.13092,15872.293,373.7095,31262.467,91.016121
04000US12,Florida,2009-2013,27606.283,73.534065,21023.777,1061.9341,29311.705,404.01691,29482.119,409.82327,16827.92,79.627762,19491.342,99.927094,30015.16,99.869225,22107.877,2228.2566,34015.418,95.015236,19029.408,213.78635,16552.859,350.34146,16102.532,243.09622,15589.414,333.83853,30563.893,86.947975
04000US12,Florida,2010-2014,27437.191,74.149391,20841.871,957.27881,29352.242,384.99921,29505.107,390.75998,16769.445,84.108711,19413.771,101.3555,29878.707,101.51192,23165.625,2114.3376,33919.012,99.137146,18984.109,214.13727,16478.381,370.4758,16049.74,275.57352,15591.912,411.09305,30375.564,88.853653
