geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
04000US18,Indiana,2006-2010,22.428659,.084958635,15.092269,1.4693824,58.550678,.92764807,59.278225,.95145905,14.591935,.25758034,11.522167,.33343655,22.910709,.08991266,12.292359,4.6579113,23.124775,.092761002,18.36974,.79350966,10.580507,.52866656,13.957376,.45718238,20.19029,.83353305,22.855537,.092965454
04000US18,Indiana,2007-2011,22.687017,.084812656,13.616568,1.2032017,57.227737,.8283087,57.825851,.84574848,14.842035,.26891321,11.777553,.34418446,23.185816,.090053685,11.111112,3.7572093,23.42407,.09250389,18.477131,.77685714,9.9411888,.52364343,14.025338,.44930732,21.092503,.83103532,23.152103,.090085499
04000US18,Indiana,2008-2012,22.983572,.09461318,13.677369,1.1883812,56.935997,.73016346,57.640423,.74818265,15.339947,.27958724,12.113194,.32038125,23.493143,.10016234,11.917099,4.5785627,23.702499,.10190586,18.952293,.84711361,9.8968,.54968274,14.428035,.47250843,21.879253,.86224794,23.419399,.10088604
04000US18,Indiana,2009-2013,23.192024,.09368223,13.252171,1.1627804,56.709747,.84666145,57.376842,.86425525,15.145638,.26791412,12.077041,.33975452,23.727636,.099535532,15.749526,3.929738,23.957304,.095923096,18.984253,.80561137,9.8488398,.55046737,14.469884,.46047825,22.245327,.80909497,23.666031,.09538503
04000US18,Indiana,2010-2014,23.620308,.091172844,14.071239,1.2663198,56.896255,.70014089,57.563828,.71483082,15.682879,.30367497,12.267759,.31908163,24.181097,.096943565,15.714286,3.8480234,24.37196,.10422698,19.575665,.80823714,9.6247787,.4280968,14.529565,.39098272,22.641228,.747545,24.073038,.10476925
04000US18,Indiana,2011-2015,24.100792,.093946144,12.194163,1.086228,57.158447,.72828758,57.737858,.74255687,16.104958,.26961812,12.200519,.3229616,24.702995,.10001536,21.804512,3.5762899,24.878685,.096861631,19.997818,.78023428,9.280344,.58141935,14.913403,.45146096,24.124733,.68583477,24.550697,.097723164
04000US18,Indiana,2012-2016,24.611498,.10629958,13.892445,1.2497325,56.603275,.71281648,57.281555,.72627044,16.444677,.2926257,12.551832,.38579947,25.233805,.11351734,22.105951,4.6423631,25.434006,.11070649,20.356852,.87108314,9.5553856,.48101571,14.800821,.4183228,23.358973,.73292196,25.082891,.11130892
04000US18,Indiana,2013-2017,25.319153,.10620655,14.834189,1.2605287,56.382839,.79195398,57.016243,.80827296,17.020559,.2749348,12.882935,.37318781,25.979576,.11356442,23.096609,3.922497,26.191839,.10914192,20.920704,.84524697,9.6549006,.52645296,15.76104,.44118035,24.817204,.74080974,25.790754,.10922492
04000US19,Iowa,2005-2009,24.177608,.11610873,13.673742,1.4517337,46.181957,.96204579,46.689457,.97651297,16.518545,.88085401,10.756464,.53014332,24.58386,.12063636,10.204082,5.5240846,24.445898,.1105584,20.65764,2.1896617,8.686842,.8346597,12.710964,.727027,19.691298,1.3297986,24.247477,.10889371
04000US19,Iowa,2006-2010,24.516024,.11582249,12.856634,1.5841147,47.904594,1.0286721,48.433834,1.0457126,16.917391,.83246624,10.941165,.45827147,24.955454,.12042704,13.169643,6.0762448,24.828552,.12075261,20.737747,2.1053898,7.885489,.68115479,11.808176,.65215802,17.764185,1.2745063,24.612232,.11932469
04000US19,Iowa,2007-2011,24.87834,.11908903,13.177186,1.5245662,47.37706,1.0500207,47.840736,1.0649687,17.135178,.75933158,11.194327,.46634263,25.339207,.12403966,19.36759,7.2219887,25.232861,.12761468,20.747423,2.1176579,7.5330625,.77140647,11.423384,.69198263,17.061256,1.241006,25.001955,.12671059
04000US19,Iowa,2008-2012,25.324625,.10877819,13.575667,1.6981952,47.598785,1.1489885,48.257465,1.175202,17.335215,.70848525,10.902008,.49449229,25.830853,.11384584,16.261398,4.4813333,25.727049,.10734832,20.791969,1.8012377,6.437768,.68571025,11.667434,.64310437,18.158905,1.1283147,25.455744,.10483102
04000US19,Iowa,2009-2013,25.742048,.13160735,13.741151,1.8092213,47.833206,.94300389,48.744041,.97509128,16.560291,.79160768,10.749637,.5024153,26.290527,.13758534,13.729978,5.0971103,26.209787,.13701892,20.683464,2.1485016,7.3608103,.82762891,12.627541,.6932559,18.57843,1.1400491,25.882387,.13701323
04000US19,Iowa,2010-2014,26.352146,.12147282,14.359145,2.0247693,48.6194,1.0041171,49.869663,1.0524538,17.295179,.72488499,11.492785,.44122821,26.914507,.12711465,9.8579044,3.2957644,26.804304,.12828235,21.67341,1.91413,7.9106398,.85492849,13.871538,.83353126,20.470499,1.4570519,26.453516,.1255822
04000US19,Iowa,2011-2015,26.662874,.13446592,13.694838,2.0709584,47.637466,.97894669,48.722301,1.0107354,17.120378,.77812302,11.756021,.52788866,27.246561,.14119077,11.889974,2.897418,27.164326,.12356073,21.671503,1.9194987,8.4967003,.8636899,14.271419,.77582139,20.854382,1.3334867,26.790874,.12084014
04000US19,Iowa,2012-2016,27.172146,.12334145,14.759853,1.7505895,47.836288,.84944499,49.242016,.87790155,18.024912,.80820948,11.857103,.49977028,27.789963,.12982458,11.325783,2.7200196,27.67136,.12237439,22.414093,1.7462741,9.6466732,.91379845,16.999388,.77910602,25.301662,1.33547,27.240381,.12003534
04000US19,Iowa,2013-2017,27.681276,.12626946,15.049122,1.5893396,46.61594,.94452369,47.777618,.97654474,17.426579,.84014249,12.547874,.48177284,28.31847,.13308211,16.042446,3.317066,28.256147,.12368123,22.455879,1.6997386,10.7318,.87667191,17.388657,.74492759,24.986414,1.2453107,27.804527,.12033896
04000US20,Kansas,2005-2009,28.845343,.14271052,19.028063,1.1224169,46.5751,1.0115874,47.176956,1.0351651,17.762024,.60296452,10.862502,.33293849,30.138498,.15465976,22.31579,5.6545358,30.669722,.15894663,19.175205,1.235585,9.5083027,.62022126,12.836387,.5226084,18.276892,.9337818,29.831272,.15494779
04000US20,Kansas,2006-2010,29.346598,.1409626,19.081747,1.0811648,47.384731,.9651168,47.866898,.98168886,18.099825,.4869515,11.241218,.38588408,30.751314,.15464921,23.281061,5.682138,31.294474,.14876717,19.595583,1.1294137,10.699298,.67391169,14.139051,.5266133,19.172647,.85736626,30.296999,.14077421
04000US20,Kansas,2007-2011,29.719873,.1441644,18.44211,1.0905626,47.574455,.90485036,48.021103,.91804808,18.616484,.60202813,11.624236,.38074729,31.174517,.15861885,28.249744,6.5941153,31.715971,.13742912,20.011068,1.0787473,10.785882,.72037244,15.165511,.58669472,20.776228,.97011429,30.634436,.13068146
04000US20,Kansas,2008-2012,29.997295,.13590141,17.881697,1.0395619,47.503407,.93613416,47.928955,.95277441,18.743101,.51910299,11.687466,.34773496,31.520817,.14992082,28.989899,5.1289959,32.079567,.13155212,20.06448,1.0053068,10.369349,.6997934,15.6793,.5467819,21.947716,.85640967,30.89303,.12607273
04000US20,Kansas,2009-2013,30.260107,.14576441,17.029934,1.0847256,46.922787,.93578911,47.476925,.95060515,18.61767,.57453346,11.232317,.36187312,31.887478,.16111593,26.960785,5.9240584,32.512547,.13608757,19.748833,1.0428213,8.8955564,.67512619,15.515505,.6323424,22.636869,1.0778947,31.212955,.13406029
04000US20,Kansas,2010-2014,30.715231,.13597345,16.925488,1.0682001,48.559547,.85535592,48.984127,.86974835,19.307951,.4786672,11.673061,.3390871,32.388454,.15078658,27.81955,5.4003758,32.965298,.127562,20.474825,.95310855,8.4748182,.62630397,16.278231,.57343519,24.290018,.94692779,31.627115,.12117934
04000US20,Kansas,2011-2015,31.032499,.15208584,18.684855,1.0441443,47.873333,.83102566,48.180565,.84044403,19.149708,.53885144,11.933042,.3548975,32.754902,.16876297,33.88031,6.4710302,33.380844,.14166343,20.552048,1.0448396,7.1239195,.51549995,15.924438,.46196711,24.902975,.72497207,31.997976,.13751915
04000US20,Kansas,2012-2016,31.610466,.13479309,18.442368,1.2038721,48.464073,.84635842,48.811504,.86137617,19.013453,.49086893,12.461782,.35680994,33.364712,.15060946,32.614811,5.4455204,34.033436,.14806217,20.931183,.97933954,7.7954321,.59894252,16.834707,.52932078,26.154911,.85524517,32.589825,.13871586
04000US20,Kansas,2013-2017,32.34922,.13967642,19.1145,1.2424901,48.918163,.76667958,49.423683,.78852701,19.667492,.55123061,13.198751,.36364773,34.152573,.15651214,26.666668,3.9688575,34.820564,.15679628,21.761475,.99886739,9.01124,.59925359,18.061619,.57523775,27.396906,.97703421,33.3409,.14684343
04000US21,Kentucky,2005-2009,20.026947,.098334961,16.048748,1.7907152,51.716244,1.0726005,54.434883,1.1631473,13.619508,.36998516,14.869123,.71689731,20.11713,.10080466,8.5829496,2.8827822,20.251633,.10544532,18.046181,1.3404342,10.39539,.83965045,13.544878,.64126176,16.384588,.95904887,20.236467,.10615803
04000US21,Kentucky,2006-2010,20.342115,.11070549,13.841945,1.7804457,53.863365,1.1067328,56.262165,1.1620234,13.966414,.36768189,14.457515,.67522991,20.462221,.11377376,11.042184,4.3340502,20.586115,.11045618,18.322332,1.3753864,8.491127,.78457177,13.47511,.66824687,18.093706,1.0700692,20.558157,.11154881
04000US21,Kentucky,2007-2011,20.640471,.10549958,18.012619,2.0486598,54.712189,1.106041,56.529438,1.1555951,14.306998,.33450574,13.814928,.61790615,20.786499,.10853343,14.586467,5.2503595,20.89311,.10697542,18.601891,1.2888397,8.5216742,.86426222,13.929055,.70954096,19.07976,1.0926672,20.849453,.10521083
04000US21,Kentucky,2008-2012,20.980873,.098359562,17.18903,1.9575325,53.971767,1.0657299,55.37228,1.1008477,14.932688,.35925519,13.834803,.7201966,21.141592,.10183319,17.353952,4.8544455,21.243774,.095712975,18.90789,1.1549181,8.4875975,.95806837,14.154678,.73813307,19.129057,1.0963469,21.1852,.098122887
04000US21,Kentucky,2009-2013,21.525629,.10454063,17.355511,2.067596,54.387154,1.2040211,55.423939,1.2313046,15.218107,.32150665,14.605262,.63625729,21.685711,.10794114,21.25506,6.5011606,21.791712,.11110263,19.464565,1.2557936,10.771734,.92003292,16.101435,.67410666,20.311409,.9676097,21.724586,.10927692
04000US21,Kentucky,2010-2014,21.771952,.10762751,17.425432,1.8227229,55.405682,1.0325468,56.341736,1.0628641,15.402492,.35426527,15.347049,.58623052,21.924982,.11104977,24.036512,5.3829093,22.013281,.11199006,19.944057,1.2536265,10.864839,.92001456,17.010155,.66961479,21.530119,.94586509,21.946726,.11376096
04000US21,Kentucky,2011-2015,22.297659,.10381917,18.16,1.8822906,53.899956,1.1156163,54.822819,1.1422756,16.061071,.35676575,16.515133,.60081154,22.439884,.10736775,22.920696,5.482007,22.510906,.11256939,20.716354,1.2085078,12.779847,1.208469,18.898254,.74903303,23.07033,.97434509,22.447752,.11431647
04000US21,Kentucky,2012-2016,22.698601,.10898405,15.18173,1.5052545,52.659119,1.1449543,53.707199,1.1896806,15.740845,.3497104,16.841274,.60539776,22.844652,.11268744,21.95122,3.6916652,22.997084,.11569846,20.510771,1.2424777,11.927086,1.1163677,18.831131,.75553542,23.559322,1.0108751,22.93292,.11510564
04000US21,Kentucky,2013-2017,23.192293,.11626583,14.42733,1.7835088,51.614719,1.1345085,52.643818,1.1642773,16.28994,.34144005,18.011078,.69262552,23.326298,.12058338,20.080971,4.847321,23.476101,.11858936,21.164093,1.2711613,13.060674,1.085356,20.250862,.75517058,25.02006,1.033811,23.419744,.12126265
04000US22,Louisiana,2005-2009,20.643663,.10250196,10.976912,1.0086325,37.180061,1.0253346,37.567554,1.052074,12.32398,.16436157,18.132156,.59716201,20.72094,.10723086,15.927978,3.5317109,24.041525,.13194464,14.02563,.39712936,14.480851,.90249068,16.282043,.64161617,18.415098,.91822165,23.947161,.13022774
04000US22,Louisiana,2006-2010,20.930723,.11660787,11.027126,.99009126,38.646362,.97251368,39.076633,1.0028932,12.584456,.17875281,18.028917,.60865164,21.03594,.1228246,17.666666,2.7792382,24.341156,.13707641,14.520368,.42344251,14.028202,.844823,17.235048,.68933761,21.165552,1.1449467,24.22525,.13702928
04000US22,Louisiana,2007-2011,21.119209,.10851659,9.694602,.96795654,37.428059,.96887487,37.804958,.99338424,12.80445,.17918169,17.68597,.53738409,21.251003,.11453278,20.628683,3.5646539,24.649977,.12695454,14.627687,.3866604,13.581264,.83986604,16.886696,.58821654,20.585636,.81782556,24.505169,.1256548
04000US22,Louisiana,2008-2012,21.423508,.1079783,9.7911596,.8161841,38.494358,1.1278125,38.845135,1.1578135,13.062037,.18802625,17.320892,.54938811,21.58757,.11440995,24.491524,4.3095574,25.050596,.14278612,14.886726,.39737687,12.807882,.87345058,16.866526,.61679232,21.01778,.93573403,24.858488,.13871524
04000US22,Louisiana,2009-2013,21.833977,.1141206,10.65829,.90279365,38.797878,.93735576,39.215767,.96432066,13.393575,.15876512,17.757849,.49537992,22.003624,.1206314,22.962383,4.4197574,25.51944,.1436234,15.286591,.40694022,13.320126,.96214247,17.526205,.62178916,21.710087,.84037793,25.316978,.13824631
04000US22,Louisiana,2010-2014,22.121689,.11081406,10.352736,.77155739,39.810314,.99158335,40.121441,1.0082676,13.638522,.16617283,17.63382,.53671616,22.315113,.11786367,22.934782,5.0474644,25.868481,.13356711,15.557131,.38457432,12.928061,.82655835,18.247995,.60227758,23.059231,.88701212,25.615566,.13573705
04000US22,Louisiana,2011-2015,22.542854,.11557169,11.069715,.95582008,39.289116,.84216607,39.712269,.85975391,14.012591,.15899576,17.641888,.48122624,22.761292,.12259635,19.582956,5.2459793,26.406908,.14069697,15.852942,.39886433,13.125043,.86715019,18.078541,.59999943,22.299938,.82323354,26.100927,.13876858
04000US22,Louisiana,2012-2016,22.957594,.11748518,11.654905,.99619085,40.448132,.96129549,40.869583,.97896343,14.332334,.17911796,17.463106,.51296258,23.204922,.12490399,17.003187,3.8360796,26.90823,.14455748,16.17692,.40441826,12.184366,.76962668,18.012606,.56379044,23.26581,.79414397,26.578457,.14531741
04000US22,Louisiana,2013-2017,23.39702,.11845967,12.067039,1.0233051,40.570129,.95095867,40.975025,.96552873,14.774674,.1703945,17.159866,.47920319,23.685202,.12586918,13.780488,4.563117,27.424278,.15378405,16.572962,.41221386,11.569928,.67859781,18.024879,.44860625,24.260014,.57331383,27.069818,.1513861
04000US23,Maine,2005-2009,26.143337,.18371315,11.111112,1.6870866,41.795116,2.3820589,42.713146,2.4547181,20.631304,2.5716648,21.519608,1.9055132,26.184792,.1861342,6.9148936,3.1157608,26.289457,.17185462,22.506063,6.3999405,20.678381,3.4407411,15.794895,1.3406734,14.619999,1.4372211,26.269085,.17241418
04000US23,Maine,2006-2010,26.549738,.17472698,13.707452,1.997255,42.039291,1.9407356,43.364601,2.0244393,21.281784,2.2611699,20.36459,1.733108,26.603508,.17685747,6.9536424,2.976768,26.638933,.16594182,24.224417,6.4108043,20.774647,2.95522,17.284874,1.2978722,16.344442,1.4197854,26.612762,.16479316
04000US23,Maine,2007-2011,27.104708,.19778919,16.726377,2.1779537,38.148018,2.1917479,39.102562,2.1966505,18.130165,2.0647037,23.044607,1.7931893,27.140192,.20011172,4.2194095,19.128117,27.241955,.1757967,23.627907,6.8535371,21.210554,2.9247215,16.937632,1.163494,16.015188,1.2502756,27.230232,.17602159
04000US23,Maine,2008-2012,27.323509,.18830165,16.984058,1.7211797,35.616135,1.9872779,36.419472,2.0392694,17.372612,1.7048177,23.578716,1.6691078,27.356642,.19052428,5.1724138,6.9537544,27.474659,.18478703,23.660511,6.5300899,24.314659,2.7951498,19.235491,1.1707464,18.359375,1.2638731,27.463032,.18411367
04000US23,Maine,2009-2013,27.947134,.18807557,16.413439,1.7547179,37.817062,2.0280201,38.674904,2.0741136,18.123413,1.9763634,25.328568,1.6318014,27.971437,.19041611,0,6.9216647,28.08787,.17306297,24.637417,6.1509976,20.95186,3.2383885,19.189531,1.2920599,18.867926,1.405987,28.093678,.17125833
04000US23,Maine,2010-2014,28.364096,.19316968,17.116932,1.84655,38.783978,2.3602376,39.369381,2.403811,20.798595,1.9351175,26.157534,1.9186018,28.385672,.19594671,4.5454545,3.2787282,28.460848,.18545832,26.184507,6.1740646,29.856974,6.317781,21.967426,1.5494182,20.725874,1.4359723,28.462204,.18520765
04000US23,Maine,2011-2015,28.98485,.19169602,15.579202,1.6596404,39.980785,2.3756475,40.457352,2.4108152,21.625832,1.9983493,29.258516,1.8430952,28.981955,.19470614,8.5714293,5.8302307,29.07547,.19289461,27.011261,6.0597978,26.019419,4.8437166,22.088638,1.3771436,21.545479,1.4096773,29.097515,.19458045
04000US23,Maine,2012-2016,29.315639,.20049985,14.051384,1.4900761,39.371071,2.2232397,39.961536,2.2654464,22.558569,1.9000286,30.171724,2.0359294,29.306585,.20376623,8.8397789,5.4458938,29.40888,.19630739,27.339348,6.0927334,35.025383,6.8145914,23.757315,1.5290929,22.267885,1.4298186,29.432508,.19795771
04000US23,Maine,2013-2017,30.281057,.19531031,14.875404,1.4841998,43.26981,1.8576808,43.982002,1.8962576,23.816017,1.9326421,30.987505,1.6253312,30.273146,.1983383,6.8062825,3.8861763,30.358168,.1943325,28.714626,5.7373896,32.460415,4.2294321,24.017155,1.3515649,22.894396,1.403283,30.379852,.19022043
04000US24,Maryland,2005-2009,35.169411,.12312198,19.4743,1.3369056,60.156143,.46979535,60.435986,.47652107,24.13109,.18558709,20.387775,.38792464,36.023376,.13213341,33.232479,5.7945671,39.33852,.13187702,28.691486,.37545249,14.583175,.50051028,20.896416,.44132918,33.754845,.74057811,38.784824,.12604447
04000US24,Maryland,2006-2010,35.701942,.12013712,20.865955,1.3584867,61.778748,.48402584,62.143452,.49240696,24.797693,.22227761,19.978819,.35598603,36.75975,.13042013,23.550177,5.1138935,39.958248,.13127869,29.473812,.35293779,14.151558,.52602571,21.133013,.4355,35.068367,.65294439,39.186852,.13034391
04000US24,Maryland,2007-2011,36.061565,.12283029,21.21987,1.2674849,61.303288,.41357031,61.566406,.41791475,25.568321,.2145099,19.837852,.34972382,37.205223,.13376324,30.000002,5.90448,40.348221,.12759106,29.932505,.34992072,13.664143,.48428589,21.175371,.42672035,35.851749,.71649152,39.492962,.12285902
04000US24,Maryland,2008-2012,36.341122,.11831805,22.53121,1.4116632,61.275326,.42881918,61.462009,.430839,25.660345,.19567314,20.078043,.37341174,37.533512,.12989125,32.210526,5.8455963,40.808365,.13351332,30.089722,.33995444,12.963518,.42075169,21.676661,.40153977,36.929451,.79344738,39.876892,.13553967
04000US24,Maryland,2009-2013,36.808098,.11649403,22.254509,1.3839787,61.143387,.41128382,61.341911,.413468,26.120052,.19878799,20.304541,.37985533,38.064907,.12864649,28.011612,5.8263345,41.459366,.14333673,30.445606,.33852831,12.714373,.4696582,21.449753,.41592965,36.861847,.74558407,40.518139,.14346947
04000US24,Maryland,2010-2014,37.294388,.12333728,22.205219,1.196218,62.029076,.35417148,62.227459,.35525844,26.525576,.18785934,20.622686,.32331473,38.612076,.13550581,30.885246,6.3810058,42.01368,.12781064,30.993664,.33485329,12.822266,.45449015,22.163363,.40554428,38.092319,.76725656,40.992916,.12200433
04000US24,Maryland,2011-2015,37.899353,.11343056,22.413794,1.373033,61.931072,.38744235,62.134785,.3896136,27.158457,.19170246,21.467649,.38326624,39.231762,.12649006,32.739807,4.6160674,42.693878,.13063654,31.648573,.31203043,13.054128,.50367111,22.609264,.4134616,39.289623,.66815454,41.699402,.13363822
04000US24,Maryland,2012-2016,38.412277,.12274221,20.391945,1.4120483,62.685001,.39859197,62.898399,.40052459,27.795782,.19665113,21.374651,.35943624,39.822769,.13618192,32.931507,4.9610572,43.29953,.13171527,32.178059,.32606646,13.21746,.48526311,22.981115,.38029447,39.580067,.48475298,42.235748,.13326383
04000US24,Maryland,2013-2017,38.99464,.10866626,20.256092,1.1992049,63.159592,.33898535,63.401897,.340756,28.53953,.19570622,21.588572,.35752842,40.486267,.12187507,30.827448,4.4383321,43.903275,.12189475,32.904442,.28675503,13.232666,.45058614,23.362808,.3950302,41.545975,.63079602,42.842941,.11973581
04000US25,Massachusetts,2005-2009,37.776764,.11232316,23.190933,1.7728139,56.082863,.4596169,56.286633,.46241698,21.926744,.40327069,16.037134,.32134554,39.289959,.12218956,25.50486,7.184752,39.615421,.11502314,29.210619,.8323797,12.423624,.42936495,16.244164,.37056443,27.517683,.73105109,38.95837,.11148587
04000US25,Massachusetts,2006-2010,38.294483,.1062232,21.677885,1.6358616,56.847538,.44221467,56.998325,.44363463,22.328964,.39481854,16.04685,.3331354,39.954475,.11679723,30.352747,7.7395878,40.277683,.11655934,29.745813,.75619668,12.722644,.40381667,17.082777,.37383664,27.780544,.81793845,39.518009,.11103079
04000US25,Massachusetts,2007-2011,38.717209,.11082117,20.229107,1.7561095,56.507431,.45218626,56.642456,.45427755,22.813513,.36862886,16.246519,.33624589,40.458237,.12218582,29.374432,6.7787261,40.841637,.10439231,29.836754,.72185451,12.03261,.41708177,16.610735,.34918156,26.632616,.57926399,40.066128,.10004389
04000US25,Massachusetts,2008-2012,38.972363,.10878432,18.600914,1.9771712,56.068104,.42984512,56.185455,.43154266,22.748329,.38937342,16.535561,.28644097,40.774582,.11973532,27.608007,6.9322052,41.204018,.12019428,29.938009,.73432577,12.532073,.42680982,17.303225,.35349932,26.498821,.59499532,40.38586,.11486128
04000US25,Massachusetts,2009-2013,39.380062,.11526934,18.792442,1.7865632,56.544773,.3915776,56.67852,.3930634,22.825174,.39401782,17.013683,.30704218,41.24828,.12749413,28.268551,7.4342132,41.714054,.12412047,30.25288,.74623454,12.510435,.41376466,17.459276,.35892093,26.666584,.66893148,40.864105,.12245813
04000US25,Massachusetts,2010-2014,39.97583,.1084389,17.729412,1.3415258,56.901733,.46176365,56.972946,.46340385,23.11294,.37266171,17.452868,.28086504,41.933556,.12034536,39.352306,6.1622152,42.478065,.11829668,30.585623,.68068552,12.199055,.39401594,17.651094,.34018907,27.541065,.64404303,41.567406,.11373185
04000US25,Massachusetts,2011-2015,40.49667,.11433543,18.936876,1.7432755,57.392227,.42630321,57.497341,.42818403,23.435854,.36538106,17.460615,.30979466,42.578186,.12774952,28.347281,6.0679293,43.141468,.1205052,30.956629,.68353981,12.103888,.35015273,17.961004,.33181506,28.838364,.62077469,42.122349,.11908321
04000US25,Massachusetts,2012-2016,41.221661,.11420459,21.279016,1.8371634,58.219521,.34872991,58.32283,.34995651,24.059929,.33487639,17.715382,.28793186,43.421505,.12775509,34.563759,5.5018153,44.027092,.12638824,31.436724,.67658699,12.135078,.37446031,18.298374,.31846213,29.376602,.55617851,42.886116,.12441664
04000US25,Massachusetts,2013-2017,42.087452,.11960094,23.909605,1.7021123,59.288746,.41954294,59.387077,.42100343,25.037666,.32737261,18.209023,.26308939,44.41927,.13374719,37.557961,6.2514467,45.047031,.13048093,32.217388,.67745405,12.507086,.36063737,19.181866,.31139678,31.013956,.52645612,43.733452,.12709786
04000US26,Michigan,2005-2009,24.473331,.07643231,11.82505,.62099648,60.928261,.53840101,61.407398,.54735231,14.167613,.16839528,13.412249,.32631651,24.826414,.079550005,13.445947,3.1342995,25.587563,.084507458,19.852667,.52695787,10.385818,.43116802,15.326771,.39025956,21.141006,.68842638,25.40667,.084409051
04000US26,Michigan,2006-2010,25.014055,.070973419,11.381726,.58938706,61.774261,.44297212,62.122131,.44651711,15.123878,.18185276,14.85619,.31209871,25.342651,.073955581,25.862068,5.3526168,26.01786,.079922311,20.913639,.48671052,11.112003,.53222972,16.319178,.38346002,21.495663,.55996621,25.845108,.079151601
04000US26,Michigan,2007-2011,25.271303,.066907875,11.66487,.57557935,61.559044,.47059458,61.907036,.47518289,15.381172,.17195101,14.832118,.34413561,25.615402,.070031852,24.558928,5.2557535,26.291693,.074251331,21.139704,.45228904,10.975221,.50940931,17.372927,.39291182,22.8447,.5906105,26.087894,.0737397
04000US26,Michigan,2008-2012,25.525198,.075088173,12.051268,.59505707,61.146111,.40915048,61.522018,.41422942,15.661345,.17442344,15.180781,.29636961,25.871834,.078232348,22.297297,4.5343633,26.558872,.087938614,21.376804,.51605397,11.309747,.53247958,18.062597,.37850595,22.961517,.53560424,26.3269,.087393276
04000US26,Michigan,2009-2013,25.933668,.070832483,12.872622,.59349382,61.367641,.37805569,61.591965,.37895426,16.002241,.17256066,15.157616,.32149935,26.303015,.074080996,32.955463,7.7307062,26.977724,.075098224,21.777208,.46250996,11.126355,.42442489,18.876995,.34559914,23.981297,.50424129,26.716078,.076534294
04000US26,Michigan,2010-2014,26.415556,.071641237,13.092732,.60971373,61.802261,.41686994,62.00235,.41902179,16.392458,.15957744,15.634109,.27708265,26.793783,.074784122,33.794296,5.5993633,27.460939,.081035249,22.303604,.47600287,12.4875,.57740396,19.609156,.40111715,24.053017,.52999002,27.180984,.080568038
04000US26,Michigan,2011-2015,26.934952,.074384689,13.53875,.68296307,62.553905,.43610758,62.797958,.43750793,16.709198,.18373367,16.408052,.30857658,27.312708,.077840887,30.501932,7.3133612,27.962225,.08064127,22.946314,.47959635,13.10108,.5867433,19.930857,.38564214,24.182331,.51189512,27.687269,.08125519
04000US26,Michigan,2012-2016,27.410305,.07465025,13.322416,.65183198,62.339218,.37455392,62.663376,.37584922,16.792274,.18196829,16.660933,.31224164,27.802893,.078206494,28.212791,7.2033296,28.516293,.082285032,23.168407,.47952524,13.390313,.46006623,20.139547,.33204082,24.199556,.46599019,28.229506,.08218804
04000US26,Michigan,2013-2017,28.081083,.076843493,14.217604,.59856504,63.013248,.43016291,63.352966,.43149233,16.973284,.16202006,17.052685,.30513197,28.494221,.080531552,28.602501,6.5858641,29.224285,.08373715,23.765974,.48433593,14.255773,.5666604,21.018536,.39075267,25.082052,.53104264,28.91876,.083368868
04000US27,Minnesota,2005-2009,31.188864,.10335036,12.292008,.64908534,41.244888,.65336365,41.55373,.6623528,19.875814,.49320114,14.632626,.41090181,31.687237,.10714959,18.274113,4.3591981,32.030994,.097491249,24.462526,1.2127674,14.094866,.77762663,19.101484,.59873033,25.836044,.90553546,31.737513,.09727709
04000US27,Minnesota,2006-2010,31.415743,.10147049,11.907022,.77228093,41.877663,.65008241,42.126762,.6557129,19.410568,.47523609,15.177436,.46972898,31.954542,.10595436,20.390625,5.5366435,32.361549,.093009256,24.509483,1.0825733,13.677309,.71240908,19.565908,.59078681,26.366779,.96217424,32.021088,.091829583
04000US27,Minnesota,2007-2011,31.780231,.10212326,11.905824,.66542751,42.46505,.57541347,42.704487,.58034617,18.964458,.51360708,14.921683,.43265611,32.358124,.10662853,19.354837,5.5990825,32.811398,.09378852,24.484556,1.0588844,13.658497,.70300156,20.623596,.61505258,27.601906,1.0026202,32.417686,.093181983
04000US27,Minnesota,2008-2012,32.23447,.10279549,11.172161,.67273927,43.640408,.57093221,43.878384,.57621819,19.049543,.43241331,15.280694,.45171407,32.824497,.10749783,21.439749,4.919014,33.275978,.1002782,25.069389,1.0642639,12.842232,.80670702,20.903828,.60911411,28.457678,.90808803,32.878296,.098578691
04000US27,Minnesota,2009-2013,32.602528,.10705027,11.353161,.58936614,43.689152,.56428128,43.930416,.5687077,19.191526,.40710926,15.290281,.45139295,33.219788,.111997,20.804859,4.7875509,33.711742,.1027474,25.210676,1.0689373,12.558447,.54579937,20.658632,.46518227,28.286987,.76711994,33.30703,.10342911
04000US27,Minnesota,2010-2014,33.171333,.10634207,10.544601,.59569269,43.330624,.46717384,43.514454,.46956706,19.324356,.41942292,15.746128,.44488254,33.806843,.1113826,24.332809,5.6423249,34.376472,.10731067,25.423639,1.049161,12.12106,.70666164,21.444344,.57618117,29.807585,.85703123,33.958237,.10736326
